Zeit  1 - Schnelle Messrate [s]	Kraft [kN]	DMS hinten [stra]	DMS vorn [stra]
1,68291674660092	-4,03333337817458E-03	-0,37795486394316	-1,03667619824409	
1,68333341328738	-4,12916671257335E-03	8,27901130542159E-02	-0,662320904433727	
1,68375007997383	-3,71041670791783E-03	0,374355293810368	-0,482342397794127	
1,68416674666029	-2,44166669381229E-03	0,446346696466208	-0,320361741818488	
1,68458341334675	-1,15000001278531E-03	0,273567330092192	-0,129584524780512	
1,68500008003321	-1,67708335197858E-03	0,21597420796752	0,1799785066396	
1,68541674671966	-3,30416670340128E-03	0,514738528989255	0,525537239387631	
1,68583341340612	-4,48958338324701E-03	0,917890383861959	0,709115316160023	
1,68625008009258	-4,8354167204252E-03	1,02227791771293	0,500340248458087	
1,68666674677903	-4,51666671688145E-03	0,665920474566519	0,111586674116552	
1,68708341346549	-3,98958337768818E-03	0,230372488498688	-7,19914026558399E-02	
1,68750008015195	-3,31041670347076E-03	0,136783665046096	8,27901130542159E-02	
1,68791674683841	-3,02916670034392E-03	0,298764321021736	0,205175497569144	
1,68833341352486	-3,23333336928044E-03	0,3599570132792	-0,003599570132792	
1,68875008021132	-3,58958337324111E-03	0,140383235178888	-0,442747126333416	
1,68916674689778	-4,17291671305975E-03	-7,19914026558399E-02	-0,640723483636975	
1,68958341358424	-4,64791671834064E-03	-6,11926922574639E-02	-0,392353144474328	
1,69000008027069	-4,91041672125903E-03	0,388753574341536	0,154781515710056	
1,69041674695715	-4,82083338692973E-03	1,11586674116552	0,763108868151903	
1,69083341364361	-4,38541671542225E-03	1,64140398055315	1,13746416196227	
1,69125008033006	-4,17083337970325E-03	1,96536529250443	1,34623922966421	
1,69166674701652	-4,27083338081502E-03	1,82498205732554	1,33544051926583	
1,69208341370298	-3,34166670381819E-03	1,41103149205446	1,08707018010318	
1,69250008038944	-1,34166668158286E-03	0,773907578550279	0,467944117262959	
1,69291674707589	3,85416670951599E-04	0,165580226108432	-0,190777217037976	
1,69333341376235	1,04791667831705E-03	9,71883935853839E-02	-0,262768619693816	
1,69375008044881	4,58333338428929E-04	0,385154004208744	0,205175497569144	
1,69416674713527	-8,60416676232489E-04	0,781106718815863	0,723513596691191	
1,69458341382172	-1,61666668464022E-03	1,10866760089993	0,831500700674951	
1,69500008050818	-7,8333334204217E-04	0,961085225455463	0,471543687395751	
1,69541674719464	8,29166675885062E-04	0,575931221246719	0,021597420796752	
1,69583341388109	1,69583335218704E-03	0,205175497569144	-0,37795486394316	
1,69625008056755	1,29375001438348E-03	0,032396131195128	-0,680318755097687	
1,69666674725401	-3,9375000437758E-04	0,10798710398376	-0,712714886292815	
1,69708341394047	-1,73541668596044E-03	0,295164750888944	-0,507539388723671	
1,69750008062692	-1,6250000180662E-03	0,320361741818488	-0,320361741818488	
1,69791674731338	-9,33333343709819E-04	-0,010798710398376	-0,435547986067832	
1,69833341399984	-1,10208334558592E-03	-0,518338099122047	-0,763108868151903	
1,6987500806863	-2,21666669131082E-03	-0,781106718815863	-0,917890383861959	
1,69916674737275	-3,10625003453424E-03	-1,24185169581324	-1,31024352833629	
1,69958341405921	-3,49791670555533E-03	-1,7529906546697	-1,90057303011417	
1,70000008074567	-3,67083337414442E-03	-2,17054079007357	-2,3397205863148	
1,70041674743212	-3,12708336809919E-03	-2,12374637834728	-2,32172273565084	
1,70083341411858	-1,90000002112356E-03	-1,33904008939862	-1,80698420666158	
1,70125008080504	-1,85416668728067E-04	-0,529136809520423	-1,33184094913304	
1,7016667474915	1,54375001716289E-03	-0,34195916261524	-1,09786889050156	
1,70208341417795	1,98750002209636E-03	-0,662320904433727	-1,06187318917364	
1,70250008086441	8,79166676440946E-04	-0,838699840940535	-1,00068049691617	
1,70291674755087	-8,06250008963616E-04	-0,442747126333416	-0,676719184964895	
1,70333341423733	-1,72916668589096E-03	-0,12598495464772	-0,2699677599594	
1,70375008092378	-1,69583335218704E-03	-8,99892533197999E-02	-0,03599570132792	
1,70416674761024	-1,2854166809575E-03	-0,208775067701936	-0,118785814382136	
1,7045834142967	-1,12500001250737E-03	-0,273567330092192	-0,284366040490568	
1,70500008098315	-1,77500001973385E-03	-4,67944117262959E-02	-0,154781515710056	
1,70541674766961	-2,93541669930164E-03	0,183578076772392	8,99892533197999E-02	
1,70583341435607	-3,06250003404784E-03	0,385154004208744	0,266368189826608	
1,70625008104253	-1,90833335454954E-03	0,313162601552904	0,14398280531168	
1,70666674772898	-1,20833334676718E-04	0,1799785066396	-0,115186244249344	
1,70708341441544	9,02083343362392E-04	0,194376787170768	-0,316762171685696	
1,7075000811019	3,91666671021085E-04	0,230372488498688	-0,41395056527108	
1,70791674778836	-5,29166672549763E-04	0,10798710398376	-0,442747126333416	
1,70833341447481	-8,31250009241558E-04	-0,021597420796752	-0,507539388723671	
1,70875008116127	-9,37500010422809E-04	-0,158381085842848	-0,669520044699311	
1,70916674784773	-1,18958334655872E-03	-0,187177646905184	-0,611926922574639	
1,70958341453418	-1,16875001299377E-03	0,399552284739912	0,039595271460712	
1,71000008122064	-8,14583342389597E-04	1,25265040621161	0,806303709745407	
1,7104167479071	-1,04166667824757E-04	1,68819839227945	1,10866760089993	
1,71083341459356	5,5208333947121E-04	1,45782590378076	0,867496402002871	
1,71125008128001	4,68750005211405E-04	1,27424782700837	0,593929071910679	
1,71166674796647	-7,31250008129791E-04	1,349838799797	0,496740678325295	
1,71208341465293	-1,65416668505713E-03	1,33904008939862	0,424749275669456	
1,71250008133939	-1,70000001890003E-03	0,878295112401247	0,172779366374016	
1,71291674802584	-1,41458334906019E-03	0,14398280531168	-0,356357443146408	
1,7133334147123	-1,51041668345897E-03	-0,10798710398376	-0,687517895363271	
1,71375008139876	-1,78750001987282E-03	0,352757873013616	-0,529136809520423	
1,71416674808521	-1,56875001744083E-03	0,917890383861959	-0,158381085842848	
1,71458341477167	-1,16041667956779E-03	0,863896831870079	0,021597420796752	
1,71500008145813	-4,93750005489346E-04	0,03599570132792	-0,367156153544784	
1,71541674814459	4,16666671299026E-05	-0,989881786517799	-0,943087374791503	
1,71583341483104	1,08333334537747E-04	-1,52621773630381	-1,34623922966421	
1,7162500815175	-2,56250002848901E-04	-1,28864610753953	-1,36423708032817	
1,71666674820396	-8,08333342320111E-04	-0,662320904433727	-1,09426932036877	
1,71708341489042	-1,82083335357675E-03	-0,021597420796752	-0,586729931645095	
1,71750008157687	-2,94583336608412E-03	0,521937669254839	0,032396131195128	
1,71791674826333	-4,31875004801441E-03	0,669520044699311	0,295164750888944	
1,71833341494979	-5,52500006142509E-03	0,694717035628855	0,212374637834728	
1,71875008163624	-5,84375006496884E-03	0,881894682534039	8,99892533197999E-02	
1,7191667483227	-4,99791672223182E-03	0,489541538059711	-0,435547986067832	
1,71958341500916	-3,8958333766459E-03	-0,266368189826608	-1,15546201262623	
1,72000008169562	-3,05416670062186E-03	-0,878295112401247	-1,62700570002198	
1,72041674838207	-2,46041669402075E-03	-1,06547275930643	-1,63780441042036	
1,72083341506853	-1,70208335225652E-03	-0,878295112401247	-1,29584524780512	
1,72125008175499	-1,17500001306325E-03	-0,935888234525919	-1,15906158275902	
1,72166674844145	-6,83333340930403E-04	-1,01147920731455	-1,19505728408694	
1,7220834151279	-5,00000005558832E-04	-1,08347060997039	-1,08707018010318	
1,72250008181436	-5,37500005975744E-04	-0,943087374791503	-0,813502850010991	
1,72291674850082	-3,81250004238609E-04	-0,313162601552904	-0,39595271460712	
1,72333341518727	4,29166671437997E-04	6,47922623902559E-02	-0,3599570132792	
1,72375008187373	1,30208334780946E-03	0,21597420796752	-0,392353144474328	
1,72416674856019	1,30416668116595E-03	0,237571628764272	-0,410350995138288	
1,72458341524665	7,72916675259694E-04	0,201575927436352	-0,392353144474328	
1,7250000819331	3,02083336691794E-04	0,511138958856463	-0,014398280531168	
1,72541674861956	-1,60416668450125E-04	0,860297261737287	0,374355293810368	
1,72583341530602	-9,64583344057246E-04	0,910691243596375	0,464344547130167	
1,72625008199248	-2,10625002341658E-03	0,835100270807743	0,363556583411992	
1,72666674867893	-2,98541669985752E-03	0,932288664393127	0,28796561062336	
1,72708341536539	-3,02500003363093E-03	0,817102420143783	0,01799785066396	
1,72750008205185	-1,80208335336829E-03	0,410350995138288	-0,187177646905184	
1,7279167487383	4,91666672132851E-04	5,03939818590879E-02	-0,12598495464772	
1,72833341542476	1,55208335058887E-03	-0,194376787170768	-9,35888234525919E-02	
1,72875008211122	6,85416674286898E-04	-0,644323053769767	-0,543535090051591	
1,72916674879768	-8,08333342320111E-04	-0,572331651113927	-0,698316605761647	
1,72958341548413	-1,66250001848312E-03	0,158381085842848	-0,151181945577264	
1,73000008217059	-1,4104166823472E-03	0,979083076119423	0,633524343371391	
1,73041674885705	-5,58333339540695E-04	1,50462031550705	1,07627146970481	
1,73083341554351	6,87500007643393E-05	1,68099925201386	1,15186244249344	
1,73125008222996	2,3958333599694E-04	1,64500355068594	1,08347060997039	
1,73166674891642	1,08333334537747E-04	1,16626072302461	0,662320904433727	
1,73208341560288	-6,00000006670598E-04	0,719914026558399	0,230372488498688	
1,73250008228933	-1,23750001375811E-03	0,485941967926919	5,03939818590879E-02	
1,73291674897579	-1,39166668213875E-03	0,21597420796752	-9,35888234525919E-02	
1,73333341566225	-1,91041668790604E-03	0,136783665046096	-0,158381085842848	
1,73375008234871	-2,26250002515371E-03	0,2699677599594	-5,75931221246719E-02	
1,73416674903516	-1,44166668269463E-03	0,460744976997375	0,223173348233104	
1,73458341572162	-2,97916669978804E-04	0,619126062840223	0,356357443146408	
1,73500008240808	2,72916669700862E-04	0,453545836731792	-0,025196990929544	
1,73541674909454	5,66666672966676E-04	0,194376787170768	-0,485941967926919	
1,73583341578099	9,72916677483227E-04	-7,55909727886319E-02	-0,856697691604495	
1,73625008246745	1,0250000113956E-03	-0,259169049561024	-1,06907232943922	
1,73666674915391	6,2916667366153E-04	-0,370755723677576	-1,08347060997039	
1,73708341584036	8,12500009033101E-05	-0,262768619693816	-0,763108868151903	
1,73750008252682	-7,00000007782364E-04	-6,47922623902559E-02	-0,266368189826608	
1,73791674921328	-1,80416668672478E-03	8,27901130542159E-02	-4,67944117262959E-02	
1,73833341589974	-1,99583335552234E-03	0,205175497569144	-0,154781515710056	
1,73875008258619	-6,95833341069374E-04	0,25196990929544	-0,266368189826608	
1,73916674927265	4,20833338012017E-04	-0,259169049561024	-0,676719184964895	
1,73958341595911	6,77083340860918E-04	-1,08707018010318	-1,36063751019537	
1,74000008264557	1,5416666838064E-04	-1,58381085842848	-1,76738893520087	
1,74041674933202	-4,27083338081502E-04	-1,64500355068594	-1,73499280400574	
1,74083341601848	-5,93750006601113E-04	-1,10506803076714	-1,349838799797	
1,74125008270494	-5,10416672341307E-04	-0,493141108192503	-1,16266115289181	
1,74166674939139	-6,68750007434937E-04	-0,385154004208744	-1,16266115289181	
1,74208341607785	-3,9791667109057E-04	-0,629924773238599	-1,10506803076714	
1,74250008276431	9,79166677552712E-05	-0,655121764168143	-0,845898981206119	
1,74291674945077	4,97916672202336E-04	-0,320361741818488	-0,467944117262959	
1,74333341613722	1,20208334669769E-03	-0,133184094913304	-0,309563031420112	
1,74375008282368	1,5812500175798E-03	-0,266368189826608	-0,244770769029856	
1,74416674951014	1,25000001389708E-03	-0,467944117262959	-0,280766470357776	
1,7445834161966	4,10416671229541E-04	-0,30596346128732	-0,183578076772392	
1,74500008288305	-9,79166677552712E-05	0,410350995138288	0,16198065597564	
1,74541674956951	4,33333338150987E-04	1,09066975023597	0,446346696466208	
1,74583341625597	6,77083340860918E-04	1,38223493099213	0,496740678325295	
1,74625008294242	3,43750003821697E-04	1,14106373209506	0,417550135403872	
1,74666674962888	-2,54166669492406E-04	0,716314456425607	0,363556583411992	
1,74708341631534	-5,4791667275822E-04	0,651522194035351	0,385154004208744	
1,7475000830018	-2,04166668936523E-04	0,737911877222359	0,201575927436352	
1,74791674968825	3,68750004099638E-04	0,770308008417487	-0,129584524780512	
1,74833341637471	4,08333337873046E-04	0,730712736956775	-0,370755723677576	
1,74875008306117	6,87500007643393E-05	7,19914026558399E-03	-0,845898981206119	
1,74916674974763	3,83333337595104E-04	-0,133184094913304	-0,745111017487943	
1,74958341643408	1,14791667942882E-03	0,460744976997375	-0,014398280531168	
1,75000008312054	1,57708335086681E-03	1,19505728408694	0,817102420143783	
1,750416749807	1,18958334655872E-03	1,61260741949081	1,13026502169669	
1,75083341649345	6,3333334037452E-04	1,65940183121711	1,08347060997039	
1,75125008317991	1,07500001195149E-03	1,74939108453691	1,13746416196227	
1,75166674986637	2,22916669144979E-03	1,9797635730356	1,28864610753953	
1,75208341655283	2,48958336101168E-03	1,94376787170768	1,19505728408694	
1,75250008323928	1,28750001431399E-03	1,349838799797	0,633524343371391	
1,75291674992574	-7,1041667456484E-04	0,615526492707431	4,67944117262959E-02	
1,7533334166122	-2,42291669360384E-03	0,349158302880824	-5,75931221246719E-02	
1,75375008329866	-2,70000003001769E-03	0,550734230317175	0,30596346128732	
1,75416674998511	-1,01875001132612E-03	1,0330766281113	0,745111017487943	
1,75458341667157	1,20416668005419E-03	1,33544051926583	0,777507148683071	
1,75500008335803	1,72291668582147E-03	1,09786889050156	0,244770769029856	
1,75541675004448	2,54166669492406E-04	0,579530791379511	-0,43194841593504	
1,75583341673094	-7,93750008824645E-04	-0,043194841593504	-0,989881786517799	
1,7562500834174	-1,27083334746203E-04	-0,403151854872704	-1,13386459182948	
1,75666675010386	1,52708335031093E-03	-0,2699677599594	-0,863896831870079	
1,75708341679031	2,55208336170654E-03	0,205175497569144	-0,410350995138288	
1,75750008347677	1,80625002008128E-03	0,856697691604495	6,83918325230479E-02	
1,75791675016323	1,97916668867038E-04	1,05107447877526	0,237571628764272	
1,75833341684969	-8,35416675954548E-04	0,716314456425607	-6,47922623902559E-02	
1,75875008353614	-1,03958334489107E-03	0,583130361512303	-0,190777217037976	
1,7591667502226	-7,41666674912267E-04	8,63896831870079E-02	-0,532736379653215	
1,75958341690906	4,16666671299026E-06	-0,698316605761647	-1,09066975023597	
1,76000008359551	0,001283333347601	-1,38583450112492	-1,69539753254503	
1,76041675028197	2,49583336108117E-03	-1,43622848298401	-1,91497131064534	
1,76083341696843	2,70833336344367E-03	-1,00787963718176	-1,67739968188107	
1,76125008365489	1,07500001195149E-03	-0,698316605761647	-1,49382160510868	
1,76166675034134	-7,45833341625257E-04	-0,590329501777887	-1,43262891285121	
1,7620834170278	-8,06250008963616E-04	-0,511138958856463	-1,24185169581324	
1,76250008371426	7,22916674703811E-04	-0,237571628764272	-0,745111017487943	
1,76291675040072	2,53541669485458E-03	0,277166900224984	-5,75931221246719E-02	
1,76333341708717	3,2541667028454E-03	0,647922623902559	0,19797635730356	
1,76375008377363	2,33541669263104E-03	0,889093822799623	0,039595271460712	
1,76416675046009	5,81250006462142E-04	0,820701990276575	-0,23397205863148	
1,76458341714654	-5,97916673314103E-04	0,482342397794127	-0,43194841593504	
1,765000083833	-4,87500005419861E-04	0,331160452216864	-0,331160452216864	
1,76541675051946	2,00000002223533E-04	0,435547986067832	-7,19914026558399E-02	
1,76583341720592	8,54166676163004E-05	0,655121764168143	0,230372488498688	
1,76625008389237	-6,2916667366153E-04	0,813502850010991	0,424749275669456	
1,76666675057883	-1,43125001591216E-03	0,680318755097687	0,331160452216864	
1,76708341726529	-1,70208335225652E-03	0,313162601552904	0,100787963718176	
1,76750008395175	-7,50000008338247E-04	0,104387533850968	8,27901130542159E-02	
1,7679167506382	3,9791667109057E-04	0,572331651113927	0,421149705536664	
1,76833341732466	3,35416670395716E-04	0,953886085189879	0,601128212176263	
1,76875008401112	-5,79166673105647E-04	0,586729931645095	0,169179796241224	
1,76916675069757	-1,62083335135321E-03	0,23397205863148	-0,30596346128732	
1,76958341738403	-2,74375003050409E-03	0,338359592482448	-0,255569479428232	
1,77000008407049	-3,57291670638915E-03	0,727113166823983	0,316762171685696	
1,77041675075695	-3,99166671104467E-03	1,23825212568045	1,04747490864247	
1,7708334174434	-3,67291670750092E-03	1,68459882214665	1,54061601683497	
1,77125008412986	-2,05000002279121E-03	2,08055153675377	1,76738893520087	
1,77166675081632	-6,89583340999889E-04	2,24253219272941	1,58021128829569	
1,77208341750278	-9,56250010631265E-04	1,78538678586483	0,925089524127543	
1,77250008418923	-2,03541668929574E-03	0,784706288948655	-0,003599570132792	
1,77291675087569	-2,71875003022615E-03	-0,111586674116552	-0,669520044699311	
1,77333341756215	-2,39375002661291E-03	-4,67944117262959E-02	-0,449946266599	
1,7737500842486	-1,80416668672478E-03	0,644323053769767	0,212374637834728	
1,77416675093506	-1,50625001674598E-03	1,00428006704897	0,611926922574639	
1,77458341762152	-1,48541668318103E-03	0,712714886292815	0,410350995138288	
1,77500008430798	-1,29583334773997E-03	-0,10798710398376	-0,496740678325295	
1,77541675099443	-4,27083338081502E-04	-0,892693392932415	-1,32464180886745	
1,77583341768089	6,58333340652462E-04	-1,21665470488369	-1,51181945577264	
1,77625008436735	5,79166673105647E-04	-1,13746416196227	-1,28144696727395	
1,77666675105381	-4,22916671368512E-04	-0,964684795588255	-0,932288664393127	
1,77708341774026	-1,43541668262515E-03	-0,626325203105807	-0,547134660184383	
1,77750008442672	-1,94375002160996E-03	-0,133184094913304	-0,280766470357776	
1,77791675111318	-1,65208335170064E-03	0,136783665046096	-0,183578076772392	
1,77833341779963	-6,52083340582976E-04	-4,67944117262959E-02	-0,2699677599594	
1,77875008448609	-4,00000004447065E-04	-0,442747126333416	-0,43194841593504	
1,77916675117255	-1,13333334593335E-03	-0,817102420143783	-0,773907578550279	
1,77958341785901	-0,001283333347601	-1,00787963718176	-1,22745341528207	
1,78000008454546	-6,85416674286898E-04	-0,917890383861959	-1,60180870909244	
1,78041675123192	-6,66666674078442E-05	-0,683918325230479	-1,72779366374016	
1,78083341791838	-1,12500001250737E-04	-0,514738528989255	-1,59460956882685	
1,78125008460484	-6,39583340444005E-04	-0,701916175894439	-1,56221343763173	
1,78166675129129	-9,85416677622197E-04	-1,11226717103273	-1,63780441042036	
1,78208341797775	-8,06250008963616E-04	-1,38943407125771	-1,65940183121711	
1,78250008466421	-7,1041667456484E-04	-1,11946631129831	-1,26704868674278	
1,78291675135066	-1,11041667901191E-03	-0,410350995138288	-0,518338099122047	
1,78333341803712	-1,53333335038042E-03	7,55909727886319E-02	-9,35888234525919E-02	
1,78375008472358	-1,35625001507833E-03	0,381554434075952	-7,19914026558399E-03	
1,78416675141004	-1,18333334648923E-03	0,539935519918799	-0,021597420796752	
1,78458341809649	-1,03125001146509E-03	0,503939818590879	-0,136783665046096	
1,78500008478295	-1,26250001403605E-03	0,421149705536664	-0,147582375444472	
1,78541675146941	-2,1833333576069E-03	0,460744976997375	4,67944117262959E-02	
1,78583341815587	-3,04583336719588E-03	0,716314456425607	0,262768619693816	
1,78625008484232	-2,87708336531978E-03	1,00068049691617	0,435547986067832	
1,78666675152878	-2,10625002341658E-03	1,07627146970481	0,417550135403872	
1,78708341821524	-1,57291668415382E-03	0,770308008417487	7,19914026558399E-02	
1,78750008490169	-1,63333335149218E-03	0,39595271460712	-0,262768619693816	
1,78791675158815	-2,24375002494526E-03	0,464344547130167	-0,21597420796752	
1,78833341827461	-3,00208336670948E-03	0,644323053769767	-9,71883935853839E-02	
1,78875008496107	-3,6375000404405E-03	0,320361741818488	-0,406751425005496	
1,78916675164752	-4,37083338192679E-03	5,39935519918799E-02	-0,604727782309055	
1,78958341833398	-5,08125005649163E-03	0,205175497569144	-0,442747126333416	
1,79000008502044	-4,90000005447655E-03	0,669520044699311	-4,67944117262959E-02	
1,7904167517069	-2,81875003133791E-03	1,18785814382136	0,356357443146408	
1,79083341839335	3,31250003682726E-04	1,64860312081873	0,741511447355151	
1,79125008507981	2,34583335941352E-03	2,01935884449631	1,20945556461811	
1,79166675176627	1,97708335531388E-03	1,95096701197326	1,32104223873466	
1,79208341845272	4,47916671646453E-04	1,43622848298401	0,989881786517799	
1,79250008513918	-1,04166667824757E-05	0,802704139612615	0,500340248458087	
1,79291675182564	7,56250008407733E-04	0,176378936506808	5,39935519918799E-02	
1,7933334185121	1,59375001771878E-03	-0,025196990929544	-0,118785814382136	
1,79375008519855	1,91250002126253E-03	0,10798710398376	-7,91905429214239E-02	
1,79416675188501	2,15416669061597E-03	0,334760022349656	0,003599570132792	
1,79458341857147	2,49375002772467E-03	0,601128212176263	0,136783665046096	
1,79500008525793	3,17083336858559E-03	0,568732080981135	6,83918325230479E-02	
1,79541675194438	3,72708337476979E-03	8,63896831870079E-02	-0,367156153544784	
1,79583341863084	3,88125004315043E-03	-0,349158302880824	-0,824301560409367	
1,7962500853173	3,44166670492996E-03	-0,449946266599	-1,01507877744734	
1,79666675200375	2,68125002980923E-03	-0,277166900224984	-0,853098121471703	
1,79708341869021	2,17708335753741E-03	-0,039595271460712	-0,399552284739912	
1,79750008537667	2,07291668971266E-03	0,237571628764272	6,47922623902559E-02	
1,79791675206313	2,14375002383349E-03	0,575931221246719	0,244770769029856	
1,79833341874958	2,44583336052528E-03	0,831500700674951	0,136783665046096	
1,79875008543604	2,44375002716879E-03	0,986282216385007	6,11926922574639E-02	
1,7991667521225	2,52708336142859E-03	0,374355293810368	-0,464344547130167	
1,79958341880896	2,76041669735605E-03	-0,583130361512303	-1,18425857368857	
1,80000008549541	2,76250003071254E-03	-1,18425857368857	-1,60900784935802	
1,80041675218187	2,02916668922626E-03	-1,32104223873466	-1,60540827922523	
1,80083341886833	7,85416675398665E-04	-1,01147920731455	-1,26704868674278	
1,80125008555478	2,87500003196328E-04	-0,622725632973015	-1,02227791771293	
1,80166675224124	1,47916668311154E-03	-0,424749275669456	-0,975483505986631	
1,8020834189277	3,1250000347427E-03	-0,313162601552904	-0,957485655322671	
1,80250008561416	2,89166669881524E-03	-0,140383235178888	-0,842299411073327	
1,80291675230061	1,48958334989402E-03	0,136783665046096	-0,601128212176263	
1,80333341898707	5,43750006045229E-04	0,28796561062336	-0,37795486394316	
1,80375008567353	9,62500010700751E-04	0,313162601552904	-0,19797635730356	
1,80416675235999	1,63958335156167E-03	0,338359592482448	-0,01799785066396	
1,80458341904644	1,35625001507833E-03	0,338359592482448	7,19914026558399E-02	
1,8050000857329	-2,50000002779416E-05	0,543535090051591	0,30596346128732	
1,80541675241936	-1,27708334753152E-03	0,557933370582759	0,428348845802248	
1,80583341910581	-1,98333335538337E-03	0,25196990929544	0,244770769029856	
1,80625008579227	-2,02916668922626E-03	-6,11926922574639E-02	-0,259169049561024	
1,80666675247873	-1,83333335371572E-03	0,03599570132792	-0,539935519918799	
1,80708341916519	-1,80833335343777E-03	0,226772918365896	-0,453545836731792	
1,80750008585164	-1,39583334885174E-03	0,118785814382136	-0,478742827661335	
1,8079167525381	-4,85416672063366E-04	-0,118785814382136	-0,593929071910679	
1,80833341922456	-2,3125000257096E-04	-0,410350995138288	-0,687517895363271	
1,80875008591102	-4,52083338359444E-04	-1,0798710398376	-1,07627146970481	
1,80916675259747	-8,29166675885062E-04	-1,02947705797851	-0,903492103330791	
1,80958341928393	-1,47916668311154E-03	-7,91905429214239E-02	-0,111586674116552	
1,81000008597039	-2,41250002682136E-03	1,13386459182948	0,813502850010991	
1,81041675265684	-3,0812500342563E-03	2,03735669516027	1,47942332457751	
1,8108334193433	-2,52083336135911E-03	2,30372488498688	1,65220269095153	
1,81125008602976	-1,60416668450125E-03	2,17054079007357	1,41103149205446	
1,81166675271622	-1,17291667970676E-03	1,62700570002198	0,910691243596375	
1,81208341940267	-1,36041668179132E-03	0,763108868151903	0,460744976997375	
1,81250008608913	-1,38541668206926E-03	0,14398280531168	0,165580226108432	
1,81291675277559	-1,35416668172184E-03	-0,244770769029856	-0,262768619693816	
1,81333341946205	-1,56250001737135E-03	-0,14398280531168	-0,449946266599	
1,8137500861485	-2,55416669506303E-03	0,471543687395751	-0,187177646905184	
1,81416675283496	-3,68958337435288E-03	0,727113166823983	-0,003599570132792	
1,81458341952142	-3,96250004405374E-03	0,554333800449967	-0,010798710398376	
1,81500008620787	-3,00625003342248E-03	8,27901130542159E-02	-0,298764321021736	
1,81541675289433	-1,87500002084562E-03	-0,439147556200624	-0,683918325230479	
1,81583341958079	-1,43750001598164E-03	-0,773907578550279	-0,979083076119423	
1,81625008626725	-1,34375001493936E-03	-0,831500700674951	-1,18065900355577	
1,8166667529537	-1,27500001417502E-03	-0,676719184964895	-1,11946631129831	
1,81708341964016	-1,22291668026264E-03	-0,208775067701936	-0,640723483636975	
1,81750008632662	-1,45833334954659E-03	0,291565180756152	-0,104387533850968	
1,81791675301308	-2,21041669124133E-03	0,403151854872704	9,35888234525919E-02	
1,81833341969953	-2,61875002911438E-03	0,10798710398376	-0,154781515710056	
1,81875008638599	-2,19791669110236E-03	0,154781515710056	-0,201575927436352	
1,81916675307245	-1,15000001278531E-03	0,003599570132792	-0,514738528989255	
1,8195834197589	5,83333339818637E-05	-0,356357443146408	-1,12666545156389	
1,82000008644536	6,97916674425869E-04	-0,759509298019111	-1,60900784935802	
1,82041675313182	1,45833334954659E-04	-1,11946631129831	-1,82858162745833	
1,82083341981828	-1,23333334704512E-03	-1,29224567767233	-1,78538678586483	
1,82125008650473	-2,13125002369452E-03	-1,17345986329019	-1,50821988563985	
1,82166675319119	-2,63541669596634E-03	-0,921489953994751	-1,15186244249344	
1,82208341987765	-2,68333336316573E-03	-0,705515746027231	-0,799104569479823	
1,82250008656411	-2,47500002751622E-03	-0,554333800449967	-0,514738528989255	
1,82291675325056	-2,58958336212345E-03	-0,334760022349656	-0,284366040490568	
1,82333341993702	-2,96041669957958E-03	-0,327560882084072	-0,435547986067832	
1,82375008662348	-2,66666669631377E-03	-0,370755723677576	-0,680318755097687	
1,82416675330993	-1,08333334537747E-03	-0,226772918365896	-0,763108868151903	
1,82458341999639	7,1875000799082E-04	0,140383235178888	-0,536335949786007	
1,82500008668285	1,47291668304206E-03	0,723513596691191	-7,19914026558399E-03	
1,82541675336931	8,97916676649402E-04	1,05107447877526	0,410350995138288	
1,82583342005576	1,41666668241669E-04	1,14826287236065	0,633524343371391	
1,82625008674222	-5,12500005697802E-04	1,23825212568045	0,691117465496063	
1,82666675342868	-1,26041668067955E-03	1,23105298541486	0,561532940715551	
1,82708342011514	-1,77291668637736E-03	1,01147920731455	0,302363891154528	
1,82750008680159	-1,51875001688495E-03	0,532736379653215	0,025196990929544	
1,82791675348805	-8,89583343223421E-04	6,83918325230479E-02	-0,205175497569144	
1,82833342017451	-5,29166672549763E-04	-0,147582375444472	-0,406751425005496	
1,82875008686096	-6,58333340652462E-04	-0,442747126333416	-0,773907578550279	
1,82916675354742	-1,2395833471146E-03	-0,334760022349656	-0,669520044699311	
1,82958342023388	-1,8395833537852E-03	0,363556583411992	0,03599570132792	
1,83000008692034	-2,0541666895042E-03	1,13386459182948	0,874695542268455	
1,83041675360679	-1,59791668443177E-03	1,45782590378076	1,3030443880707	
1,83083342029325	-1,10833334565541E-03	1,46862461417913	1,37143622059375	
1,83125008697971	-1,15208334614181E-03	1,69539753254503	1,44702719338238	
1,83166675366617	-1,29166668102698E-03	1,90417260024697	1,37863536085933	
1,83208342035262	-1,35416668172184E-03	1,78178721573204	1,10506803076714	
1,83250008703908	-1,60416668450125E-03	1,34623922966421	0,647922623902559	
1,83291675372554	-1,72083335246498E-03	0,698316605761647	0,111586674116552	
1,83333342041199	-1,38750001542576E-03	0,442747126333416	0,028796561062336	
1,83375008709845	-8,97916676649402E-04	0,680318755097687	0,298764321021736	
1,83416675378491	-6,77083340860918E-04	0,943087374791503	0,514738528989255	
1,83458342047137	-7,31250008129791E-04	0,705515746027231	0,302363891154528	
1,83500008715782	-1,59375001771878E-03	-7,91905429214239E-02	-0,356357443146408	
